MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
33.4,15,22,0.682,1,4,0.25,9,12,0.75,4,12,16,2,2,1,4,4,40,34.3
29.42,9,14,0.643,7,11,0.636,4,5,0.8,0,5,5,4,2,1,1,3,29,27.2
25.53,10,15,0.667,4,7,0.571,8,11,0.727,0,6,6,1,2,0,3,4,32,24.2
37.23,7,14,0.5,4,8,0.5,10,12,0.833,1,2,3,5,1,0,2,0,28,24.0
35.43,9,19,0.474,7,13,0.538,1,1,1.0,0,5,5,10,1,0,2,1,26,23.4
33.53,11,20,0.55,5,9,0.556,2,3,0.667,1,2,3,4,1,1,1,2,29,23.0
38.05,8,18,0.444,4,8,0.5,11,14,0.786,0,3,3,5,1,0,3,2,31,22.0
34.7,6,14,0.429,4,8,0.5,5,6,0.833,0,4,4,10,3,1,4,1,21,20.7
39.05,5,11,0.455,1,5,0.2,2,2,1.0,5,9,14,3,3,2,0,2,13,19.2
43.28,7,15,0.467,1,3,0.333,7,7,1.0,4,18,22,5,0,1,6,4,22,19.1
29.07,9,13,0.692,2,3,0.667,5,6,0.833,1,4,5,2,1,0,2,6,25,19.0
30.38,7,10,0.7,0,2,0.0,3,4,0.75,5,10,15,4,2,1,5,3,17,18.2
36.08,8,16,0.5,3,6,0.5,3,4,0.75,1,4,5,2,1,1,0,2,22,17.8
36.72,7,15,0.467,4,10,0.4,2,2,1.0,1,3,4,5,2,0,1,2,20,17.6
35.33,8,16,0.5,1,4,0.25,4,5,0.8,1,2,3,8,0,0,2,0,21,17.5
29.7,9,15,0.6,2,3,0.667,0,0,0.0,2,1,3,6,0,0,0,4,20,17.4
27.9,4,8,0.5,2,4,0.5,4,5,0.8,2,4,6,2,2,4,0,3,14,17.2
20.58,6,8,0.75,4,6,0.667,0,0,0.0,0,5,5,2,3,0,1,2,16,16.9
24.33,6,8,0.75,0,0,0.0,1,1,1.0,8,2,10,1,1,1,0,4,13,16.8
32.1,8,9,0.889,3,3,1.0,0,0,0.0,0,4,4,4,0,0,2,3,19,16.7
35.77,6,15,0.4,2,8,0.25,5,5,1.0,0,2,2,8,2,0,1,4,19,16.5
28.47,10,21,0.476,3,7,0.429,3,3,1.0,0,5,5,2,0,0,1,3,26,16.0
33.42,8,20,0.4,1,7,0.143,3,3,1.0,1,11,12,5,0,7,4,4,20,16.0
35.45,5,10,0.5,3,7,0.429,2,4,0.5,0,5,5,5,2,2,1,3,15,15.4
29.43,6,14,0.429,5,9,0.556,4,4,1.0,3,4,7,4,0,0,4,1,21,15.3
27.62,4,10,0.4,2,2,1.0,2,2,1.0,4,7,11,1,4,0,1,1,12,14.8
34.88,12,26,0.462,2,9,0.222,2,2,1.0,1,11,12,2,0,0,4,4,28,14.4
24.35,6,15,0.4,2,8,0.25,3,3,1.0,1,2,3,3,2,0,0,0,17,14.3
37.87,6,17,0.353,2,8,0.25,5,5,1.0,3,2,5,3,4,0,3,3,19,14.1
34.0,7,17,0.412,3,6,0.5,1,4,0.25,4,4,8,8,1,2,5,2,18,13.9
27.6,5,8,0.625,0,2,0.0,7,7,1.0,1,1,2,7,0,0,5,1,17,13.9
21.45,4,9,0.444,4,7,0.571,0,0,0.0,2,3,5,2,4,0,0,3,12,13.8
30.38,6,10,0.6,4,7,0.571,1,2,0.5,1,0,1,2,0,0,0,1,17,13.7
35.95,9,23,0.391,1,9,0.111,1,2,0.5,0,7,7,7,1,0,1,1,20,13.7
36.17,8,19,0.421,3,11,0.273,2,2,1.0,0,3,3,7,2,0,3,5,21,13.7
36.83,5,12,0.417,5,10,0.5,0,0,0.0,4,7,11,6,0,0,3,3,15,13.5
34.03,4,7,0.571,0,0,0.0,1,2,0.5,5,9,14,2,1,1,0,3,9,13.4
40.82,7,11,0.636,1,3,0.333,2,2,1.0,0,1,1,1,1,1,1,2,17,13.0
35.98,6,16,0.375,4,11,0.364,1,2,0.5,0,6,6,3,2,0,0,2,17,12.9
34.72,8,15,0.533,2,3,0.667,1,2,0.5,1,6,7,7,2,0,8,1,19,12.3
28.25,4,10,0.4,4,9,0.444,0,0,0.0,2,5,7,1,2,0,0,0,12,12.2
27.95,6,9,0.667,3,5,0.6,2,4,0.5,0,7,7,3,0,0,4,1,17,12.1
32.23,5,11,0.455,2,6,0.333,2,2,1.0,2,5,7,2,1,1,1,3,14,12.1
30.82,7,15,0.467,3,4,0.75,3,5,0.6,1,1,2,1,1,0,1,3,20,12.0
26.83,1,3,0.333,0,0,0.0,5,8,0.625,5,6,11,4,0,1,1,0,7,11.9
32.17,9,17,0.529,2,5,0.4,0,0,0.0,3,0,3,2,0,0,2,4,20,11.6
33.03,5,9,0.556,1,3,0.333,1,3,0.333,0,5,5,5,4,1,5,1,12,11.2
18.48,3,7,0.429,3,4,0.75,3,4,0.75,0,3,3,3,2,0,1,2,12,11.1
32.37,5,9,0.556,3,6,0.5,0,0,0.0,0,4,4,2,0,0,0,1,13,10.9
36.48,5,16,0.313,2,10,0.2,4,4,1.0,1,5,6,2,1,2,2,0,16,10.8
34.8,4,7,0.571,2,4,0.5,3,4,0.75,1,3,4,1,1,1,2,2,13,10.5
27.92,3,9,0.333,3,5,0.6,0,0,0.0,3,2,5,8,1,1,3,2,9,10.1
11.33,5,6,0.833,1,2,0.5,0,0,0.0,1,1,2,2,0,0,1,1,11,9.8
36.93,8,20,0.4,3,8,0.375,0,0,0.0,1,4,5,6,1,0,4,4,19,9.7
30.37,4,4,1.0,0,0,0.0,0,2,0.0,2,5,7,3,1,1,2,3,8,9.5
32.2,5,15,0.333,1,8,0.125,1,1,1.0,1,4,5,5,1,0,0,1,12,9.5
18.58,5,12,0.417,4,8,0.5,0,0,0.0,0,2,2,0,1,0,0,0,14,9.2
24.83,4,7,0.571,0,0,0.0,0,0,0.0,4,7,11,1,1,3,4,1,8,9.0
31.18,6,21,0.286,2,7,0.286,6,8,0.75,2,5,7,6,3,0,7,3,20,8.8
40.37,4,9,0.444,3,5,0.6,0,0,0.0,2,8,10,2,1,0,3,2,11,8.7
19.35,5,9,0.556,0,2,0.0,0,0,0.0,4,5,9,3,0,2,3,5,10,8.5
34.75,5,11,0.455,0,0,0.0,0,1,0.0,4,5,9,2,1,1,2,2,10,8.5
23.77,4,7,0.571,1,3,0.333,3,4,0.75,0,1,1,1,1,0,2,0,12,8.3
28.5,4,11,0.364,0,1,0.0,3,4,0.75,2,2,4,3,2,1,2,3,11,8.1
16.9,5,7,0.714,0,0,0.0,0,0,0.0,4,5,9,1,0,0,3,3,10,7.9
28.1,3,8,0.375,0,2,0.0,1,1,1.0,2,5,7,7,0,0,1,4,7,7.8
21.37,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,6,0,0,0,0,4,7.8
26.23,4,9,0.444,0,1,0.0,2,3,0.667,5,9,14,2,1,1,5,4,10,7.6
14.33,2,2,1.0,0,0,0.0,1,3,0.333,3,3,6,3,0,0,0,3,5,7.5
11.43,3,3,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,1,0,0,7,7.4
29.17,4,14,0.286,3,12,0.25,0,0,0.0,2,4,6,1,2,0,0,2,11,7.3
20.1,3,6,0.5,0,1,0.0,0,0,0.0,2,1,3,8,0,0,2,3,6,7.1
16.62,4,4,1.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,1,2,8,7.0
14.58,4,5,0.8,0,0,0.0,0,0,0.0,2,5,7,1,0,0,2,2,8,6.9
9.05,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,5,0,1,0,0,4,6.8
11.48,2,5,0.4,0,2,0.0,0,0,0.0,4,0,4,1,1,1,0,1,4,6.1
14.27,3,6,0.5,0,2,0.0,2,2,1.0,0,2,2,1,2,0,1,3,8,6.1
23.73,4,13,0.308,4,9,0.444,0,0,0.0,1,1,2,1,1,0,0,4,12,5.6
25.72,4,14,0.286,2,5,0.4,1,4,0.25,0,3,3,4,3,1,3,1,11,5.6
15.0,1,1,1.0,1,1,1.0,0,0,0.0,0,3,3,0,1,2,0,1,3,5.6
3.0,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,0,6,5.4
9.47,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,5,0,0,1,1,4,5.4
13.47,2,5,0.4,0,1,0.0,1,2,0.5,1,0,1,1,1,2,0,1,5,5.3
20.18,3,7,0.429,1,5,0.2,0,0,0.0,0,5,5,2,0,0,1,0,7,5.2
28.77,1,3,0.333,1,2,0.5,4,4,1.0,1,1,2,1,0,1,1,4,7,5.1
15.8,2,5,0.4,0,1,0.0,0,0,0.0,2,2,4,1,1,0,0,0,4,5.0
14.4,3,4,0.75,1,1,1.0,0,0,0.0,1,2,3,0,1,0,2,2,7,4.9
21.37,3,10,0.3,2,7,0.286,0,0,0.0,0,9,9,2,0,0,1,1,8,4.9
6.15,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,4,4.7
17.52,1,3,0.333,0,1,0.0,2,2,1.0,1,4,5,0,1,0,0,2,4,4.4
13.2,1,2,0.5,1,2,0.5,0,0,0.0,0,3,3,2,0,0,0,0,3,4.3
37.72,2,5,0.4,0,1,0.0,4,6,0.667,1,5,6,1,1,1,3,5,8,4.1
20.63,2,6,0.333,2,2,1.0,1,2,0.5,1,1,2,1,0,0,0,2,7,4.1
14.3,3,9,0.333,1,4,0.25,0,0,0.0,2,2,4,4,0,0,2,2,7,3.9
19.47,1,8,0.125,0,3,0.0,4,4,1.0,1,2,3,0,1,1,0,0,6,3.8
12.78,2,4,0.5,0,0,0.0,1,2,0.5,1,4,5,1,0,0,1,1,5,3.8
30.92,6,18,0.333,1,5,0.2,2,2,1.0,2,1,3,2,1,0,3,6,15,3.5
32.37,4,19,0.211,1,5,0.2,0,0,0.0,1,4,5,8,1,3,2,6,9,3.5
36.72,3,8,0.375,1,3,0.333,0,0,0.0,1,4,5,1,1,0,2,2,7,3.4
27.93,3,6,0.5,0,1,0.0,2,2,1.0,1,5,6,0,0,1,3,4,8,3.3
27.77,6,18,0.333,2,6,0.333,0,0,0.0,2,4,6,1,0,2,3,6,14,3.1
9.47,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,2,1,0,1,0,3,3.0
12.42,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,1,0,0,0,3.0
13.52,0,2,0.0,0,0,0.0,0,0,0.0,3,1,4,1,1,1,0,1,0,3.0
13.95,1,3,0.333,1,3,0.333,0,0,0.0,0,2,2,0,1,2,1,1,3,2.9
13.82,2,5,0.4,0,2,0.0,2,3,0.667,1,3,4,0,0,0,1,2,6,2.7
3.28,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,2.7
11.35,1,5,0.2,0,0,0.0,0,2,0.0,5,1,6,0,1,0,0,1,2,2.5
27.27,1,4,0.25,0,2,0.0,0,0,0.0,1,4,5,1,1,0,0,2,2,2.4
17.45,2,7,0.286,2,6,0.333,1,2,0.5,0,3,3,2,1,0,3,1,7,2.4
14.73,1,3,0.333,0,2,0.0,2,2,1.0,1,1,2,0,0,0,1,0,4,2.3
3.0,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,1,1,4,2.3
11.07,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,4,2.2
30.2,0,5,0.0,0,3,0.0,0,0,0.0,1,3,4,9,2,0,3,3,0,2.2
19.6,1,7,0.143,0,1,0.0,2,2,1.0,0,1,1,3,1,0,0,2,4,2.1
29.32,3,11,0.273,1,4,0.25,0,0,0.0,1,2,3,3,0,0,1,2,7,2.1
5.72,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,2.0
6.0,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,2.0
17.67,3,8,0.375,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,4,8,2.0
8.38,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,1,3,1.9
6.15,1,3,0.333,1,2,0.5,0,0,0.0,1,2,3,0,1,0,1,2,3,1.8
3.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1.7
3.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1.7
9.3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,1.3
15.83,1,5,0.2,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,1,3,1.2
26.75,1,10,0.1,0,4,0.0,1,1,1.0,0,8,8,3,0,1,0,1,3,1.2
12.77,2,4,0.5,0,2,0.0,1,2,0.5,0,3,3,0,0,0,2,1,5,1.1
9.95,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,1,0,0.9
32.7,2,7,0.286,0,3,0.0,0,0,0.0,1,1,2,2,1,1,2,3,4,0.8
26.7,3,11,0.273,3,8,0.375,0,0,0.0,0,0,0,1,1,0,3,1,9,0.8
3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.7
7.83,0,2,0.0,0,1,0.0,0,0,0.0,2,2,4,0,0,0,0,0,0,0.6
2.37,0,1,0.0,0,0,0.0,1,2,0.5,1,0,1,0,0,0,0,0,1,0.6
8.88,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,2,0,1,1,1,2,0.6
18.65,0,4,0.0,0,2,0.0,2,2,1.0,0,1,1,4,0,1,1,4,2,0.4
21.35,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,4,0,0,2,0,0,0.3
9.83,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,2,1,2,2,0,0.2
0.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
2.37,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.0
11.92,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,2,1,-0.2
14.43,0,2,0.0,0,1,0.0,2,2,1.0,0,2,2,2,1,0,3,2,2,-0.2
1.52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-0.4
2.37,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,1,0,-1.1
12.3,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,1,1,4,0,-2.0
23.0,1,8,0.125,0,3,0.0,0,0,0.0,0,2,2,5,0,0,3,1,2,-2.5
9.02,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,0,0,1,3,1,2,-2.5
4.95,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-2.8
25.02,2,11,0.182,0,6,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,-2.9
44.33,12,21,0.571,1,3,0.333,10,12,0.833,7,12,19,10,4,1,0,0,35,44.5
30.72,11,17,0.647,7,11,0.636,12,14,0.857,0,1,1,6,1,1,4,2,41,34.1
39.78,13,20,0.65,6,9,0.667,1,2,0.5,0,5,5,8,2,1,4,2,33,28.8
41.42,12,20,0.6,1,3,0.333,3,3,1.0,4,10,14,6,3,0,2,3,28,28.6
39.95,12,28,0.429,6,12,0.5,10,13,0.769,1,4,5,5,4,0,4,3,40,28.2
37.37,11,24,0.458,2,4,0.5,8,9,0.889,1,4,5,9,1,2,6,1,32,23.4
28.47,12,16,0.75,5,7,0.714,0,0,0.0,0,4,4,1,1,0,1,3,29,23.3
34.12,9,19,0.474,4,10,0.4,3,3,1.0,0,6,6,10,1,3,3,4,25,22.6
42.32,7,17,0.412,3,6,0.5,3,5,0.6,1,10,11,18,0,1,4,2,20,22.3
25.57,8,11,0.727,0,0,0.0,3,4,0.75,2,10,12,4,1,2,1,3,19,21.5
38.3,8,19,0.421,1,6,0.167,3,4,0.75,2,12,14,13,2,1,5,0,20,21.3
34.75,8,13,0.615,0,3,0.0,2,4,0.5,3,6,9,10,3,0,3,3,18,21.0
40.73,9,18,0.5,7,13,0.538,3,3,1.0,0,3,3,4,0,1,2,2,28,20.6
30.88,9,14,0.643,1,3,0.333,5,6,0.833,4,3,7,2,0,0,1,3,24,20.3
32.17,10,17,0.588,2,4,0.5,2,2,1.0,1,4,5,3,0,2,0,3,24,20.3
18.95,6,10,0.6,6,9,0.667,1,2,0.5,0,1,1,4,2,2,1,1,19,19.1
38.65,11,24,0.458,2,7,0.286,5,6,0.833,0,5,5,7,0,1,3,4,29,18.7
23.03,7,9,0.778,1,1,1.0,6,6,1.0,1,4,5,2,1,0,2,3,21,18.6
39.77,7,11,0.636,1,4,0.25,4,6,0.667,3,6,9,4,2,1,4,1,19,18.3
38.08,11,26,0.423,4,8,0.5,2,2,1.0,0,2,2,6,0,1,1,2,28,17.9
32.85,9,20,0.45,3,9,0.333,6,7,0.857,1,5,6,2,0,0,1,4,27,17.2
23.87,3,4,0.75,1,2,0.5,4,4,1.0,1,8,9,8,2,1,3,2,11,17.0
30.37,6,14,0.429,3,10,0.3,3,4,0.75,0,3,3,5,4,0,1,2,18,16.8
23.73,5,5,1.0,0,0,0.0,2,3,0.667,3,5,8,4,2,0,1,2,12,16.7
27.73,5,10,0.5,3,6,0.5,9,13,0.692,0,1,1,5,0,1,3,1,22,16.5
32.58,3,7,0.429,1,5,0.2,5,5,1.0,3,3,6,1,2,4,0,1,12,16.4
28.23,10,19,0.526,2,8,0.25,2,3,0.667,1,5,6,4,0,0,3,1,24,15.9
25.25,5,9,0.556,3,6,0.5,4,4,1.0,3,2,5,1,2,0,3,0,17,15.1
34.07,6,7,0.857,3,3,1.0,1,2,0.5,1,2,3,3,0,1,1,3,16,15.0
15.23,7,9,0.778,0,0,0.0,5,6,0.833,1,4,5,0,1,1,3,2,19,14.9
25.83,5,15,0.333,3,8,0.375,2,4,0.5,0,5,5,11,4,0,3,3,15,14.7
26.9,8,14,0.571,1,3,0.333,2,4,0.5,0,9,9,1,4,1,3,5,19,14.7
12.0,4,4,1.0,2,2,1.0,0,0,0.0,2,2,4,6,1,0,1,1,10,14.6
24.72,7,10,0.7,2,5,0.4,1,1,1.0,4,5,9,2,0,0,3,3,17,14.3
40.73,6,12,0.5,1,3,0.333,2,2,1.0,1,7,8,3,1,0,1,1,15,13.5
19.87,5,10,0.5,1,3,0.333,4,4,1.0,3,4,7,1,3,0,3,2,15,13.2
24.25,5,8,0.625,2,4,0.5,0,0,0.0,0,2,2,4,2,0,1,2,12,12.0
19.52,4,5,0.8,2,3,0.667,2,2,1.0,1,0,1,1,1,0,0,2,12,11.7
15.77,3,5,0.6,2,2,1.0,2,2,1.0,2,3,5,1,1,0,0,0,10,11.7
26.88,6,9,0.667,4,7,0.571,0,0,0.0,0,1,1,0,0,0,0,2,16,11.6
23.57,7,10,0.7,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,2,15,11.4
30.77,6,10,0.6,1,5,0.2,2,4,0.5,1,2,3,0,0,1,0,1,15,11.2
34.63,5,15,0.333,3,7,0.429,6,7,0.857,0,0,0,5,3,0,4,4,19,11.0
24.97,6,12,0.5,1,6,0.167,2,6,0.333,1,2,3,2,2,0,0,3,15,10.9
33.92,3,8,0.375,1,4,0.25,4,4,1.0,1,4,5,6,1,0,2,3,11,10.5
30.97,4,7,0.571,1,2,0.5,2,3,0.667,2,8,10,1,1,0,2,1,11,10.4
34.13,7,18,0.389,0,1,0.0,3,3,1.0,1,2,3,4,2,0,2,4,17,9.7
28.98,4,7,0.571,2,5,0.4,0,0,0.0,1,4,5,2,2,1,1,5,10,9.7
28.23,4,7,0.571,0,2,0.0,1,1,1.0,3,12,15,1,2,1,4,3,9,9.6
20.78,4,8,0.5,0,2,0.0,3,5,0.6,3,7,10,0,0,1,0,4,11,9.5
37.67,4,11,0.364,0,3,0.0,6,8,0.75,0,5,5,2,2,1,2,3,14,9.5
30.82,4,7,0.571,0,0,0.0,2,2,1.0,0,4,4,8,2,0,6,0,10,9.5
26.22,1,8,0.125,0,3,0.0,5,6,0.833,3,5,8,6,3,0,2,2,7,9.4
23.37,6,13,0.462,3,6,0.5,5,6,0.833,0,0,0,2,1,0,6,0,20,9.3
23.17,6,12,0.5,1,4,0.25,0,0,0.0,0,4,4,1,0,1,0,1,13,9.2
12.0,3,6,0.5,2,5,0.4,0,0,0.0,0,0,0,3,3,0,1,0,8,9.1
22.25,4,7,0.571,4,7,0.571,0,0,0.0,0,3,3,1,0,0,0,3,12,9.1
40.58,9,25,0.36,4,17,0.235,1,1,1.0,0,4,4,1,1,0,3,0,23,9.0
23.42,5,6,0.833,0,0,0.0,0,1,0.0,4,3,7,0,1,1,3,2,10,9.0
30.88,2,4,0.5,1,2,0.5,2,2,1.0,0,0,0,2,6,0,1,6,7,9.0
36.3,5,11,0.455,5,10,0.5,1,2,0.5,0,2,2,2,1,0,2,5,16,8.9
31.2,4,9,0.444,2,7,0.286,2,3,0.667,0,4,4,4,0,1,2,2,12,8.8
29.82,4,8,0.5,2,6,0.333,0,1,0.0,1,1,2,0,4,1,1,4,10,8.7
39.75,5,15,0.333,1,6,0.167,1,2,0.5,0,5,5,5,1,1,0,3,12,8.6
18.85,5,12,0.417,0,3,0.0,3,3,1.0,0,1,1,4,1,0,1,3,13,8.5
22.5,4,7,0.571,0,0,0.0,0,0,0.0,2,2,4,2,1,0,0,2,8,8.3
31.78,4,7,0.571,0,0,0.0,1,1,1.0,4,12,16,2,1,1,5,5,9,8.2
29.25,4,11,0.364,4,8,0.5,1,2,0.5,0,1,1,2,2,0,1,3,13,8.0
24.0,4,6,0.667,2,4,0.5,1,1,1.0,0,0,0,6,1,1,6,1,11,7.9
26.15,3,5,0.6,3,5,0.6,0,0,0.0,0,1,1,1,1,0,1,0,9,7.7
17.07,3,5,0.6,0,0,0.0,1,2,0.5,1,2,3,3,0,3,1,3,7,7.6
21.38,2,6,0.333,0,2,0.0,2,2,1.0,2,2,4,1,1,2,0,1,6,7.3
17.05,2,2,1.0,1,1,1.0,2,2,1.0,1,2,3,1,1,0,1,3,7,7.2
23.03,2,9,0.222,2,8,0.25,2,2,1.0,1,5,6,7,1,1,3,3,8,7.1
23.22,3,5,0.6,1,1,1.0,1,2,0.5,0,4,4,0,1,0,0,1,8,7.1
16.6,1,2,0.5,1,1,1.0,3,4,0.75,1,6,7,1,0,1,1,2,6,6.7
9.95,2,3,0.667,1,1,1.0,3,3,1.0,0,0,0,0,0,0,0,0,8,6.7
11.88,4,5,0.8,1,1,1.0,1,1,1.0,0,0,0,0,1,1,2,3,10,6.6
23.85,5,10,0.5,3,7,0.429,0,0,0.0,0,0,0,1,1,0,2,3,13,6.5
21.75,3,7,0.429,0,0,0.0,0,0,0.0,1,4,5,3,1,0,1,0,6,6.3
12.55,3,5,0.6,1,2,0.5,0,0,0.0,0,4,4,1,0,0,0,1,7,6.2
24.0,4,8,0.5,2,4,0.5,0,0,0.0,0,4,4,1,0,0,1,2,10,6.1
17.1,3,8,0.375,1,1,1.0,2,3,0.667,3,1,4,1,1,0,1,3,9,6.1
23.85,3,6,0.5,0,1,0.0,0,0,0.0,1,2,3,2,2,0,1,2,6,5.9
22.88,1,2,0.5,1,2,0.5,0,0,0.0,1,6,7,0,1,1,0,1,3,5.8
24.22,2,6,0.333,1,3,0.333,4,4,1.0,1,1,2,2,0,0,3,0,9,5.0
16.12,2,7,0.286,1,5,0.2,0,0,0.0,0,3,3,6,1,0,2,0,5,5.0
13.55,3,4,0.75,1,1,1.0,0,0,0.0,2,0,2,0,0,0,1,2,7,5.0
20.63,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,3,1,0,1,3,6,4.9
11.57,2,4,0.5,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,1,6,4.6
19.53,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,2,1,1,1,1,3,4.3
24.08,1,8,0.125,1,8,0.125,4,4,1.0,0,0,0,3,1,0,0,2,7,4.1
8.6,1,4,0.25,0,2,0.0,4,4,1.0,1,0,1,0,1,0,1,1,6,3.9
15.7,2,2,1.0,0,0,0.0,0,0,0.0,2,1,3,0,1,0,1,3,4,3.9
5.38,0,1,0.0,0,0,0.0,4,4,1.0,1,0,1,0,0,1,0,2,4,3.9
16.33,1,1,1.0,1,1,1.0,1,2,0.5,0,3,3,0,2,0,2,1,4,3.8
17.82,0,1,0.0,0,1,0.0,3,4,0.75,1,0,1,1,1,1,0,3,3,3.8
14.97,1,2,0.5,0,1,0.0,2,2,1.0,1,5,6,0,0,0,0,4,4,3.6
17.85,1,4,0.25,1,4,0.25,0,0,0.0,2,1,3,2,2,0,2,1,3,3.3
24.6,2,9,0.222,1,7,0.143,1,2,0.5,2,3,5,5,2,0,4,2,6,3.1
16.43,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,4,0,1,3,0,3,2.8
13.25,2,6,0.333,0,1,0.0,3,4,0.75,0,3,3,1,2,0,2,5,7,2.8
33.32,2,11,0.182,1,5,0.2,4,7,0.571,0,3,3,7,0,0,3,3,9,2.5
6.4,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,2,1.9
9.7,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,3,1,1,1,2,0,1.9
7.33,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,0,0,0,1,0,4,1.9
27.55,2,4,0.5,0,0,0.0,0,1,0.0,0,4,4,1,0,1,2,3,4,1.0
23.73,2,8,0.25,1,4,0.25,0,0,0.0,0,4,4,2,1,0,1,5,5,0.8
18.37,0,3,0.0,0,2,0.0,0,0,0.0,2,2,4,0,1,1,0,2,0,0.8
12.32,2,5,0.4,0,2,0.0,0,0,0.0,0,5,5,1,0,0,2,2,4,0.7
5.83,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-0.1
11.6,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,1,1,1,0,-0.4
5.22,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,0,-0.4
2.23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-0.4
18.35,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,1,0,0,0,2,0,-0.6
17.18,2,9,0.222,1,2,0.5,0,0,0.0,2,3,5,1,0,0,1,6,5,-0.9
7.22,0,4,0.0,0,0,0.0,1,2,0.5,1,3,4,0,0,1,1,0,1,-0.9
21.35,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,1,0,2,5,2,-1.4
19.95,1,6,0.167,0,4,0.0,0,0,0.0,0,0,0,0,0,1,0,1,2,-1.5
18.27,0,2,0.0,0,2,0.0,0,2,0.0,0,2,2,1,0,1,1,1,0,-1.6
16.12,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,5,0,0,3,1,0,-1.7
3.4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.7
17.1,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,1,0,1,2,6,2,-2.8
36.55,10,19,0.526,0,0,0.0,6,11,0.545,4,15,19,10,2,3,4,3,26,27.9
32.12,6,11,0.545,0,0,0.0,4,4,1.0,5,7,12,2,1,0,0,3,16,17.5
